# Constructed from biom file
#OTU ID	Aus.K9.1	Aus.K9.6	Aus.K9.7	Aus.K9.8	Aus.K9.9	Aus.K9.11	Aus.K9.12	Aus.K9.14	Aus.K9.15	Aus.K9.17	Aus.K9.18	Aus.K9.21	Aus.K9.22	Aus.K9.23	Aus.K9.24	Aus.K9.25	Aus.K9.26	Aus.K9.27	Aus.K9.28	Aus.K9.29	Aus.K9.30	Aus.K9.31	Aus.K9.32	Aus.K9.35	Aus.K9.36	Aus.K9.38	Aus.K9.39	Aus.K9.40	Aus.K9.42	Aus.K9.43	Aus.K9.46	Aus.K9.47	Aus.K9.50	Aus.K9.52	Aus.K9.53	Aus.K9.56	Aus.K9.58	Aus.K9.60	Aus.K9.61	Aus.K9.63	Aus.K9.65	Aus.K9.66	Aus.K9.68	Aus.K9.69	Aus.K9.70	Aus.K9.71	Aus.K9.72	Aus.K9.73	Aus.K9.74	Aus.K9.75	Aus.K9.76	Aus.K9.77	Aus.K9.78	Aus.K9.79	Aus.K9.80	Aus.K9.82	Aus.K9.83	Aus.K9.85	Aus.K9.87	Aus.K9.88	Aus.K9.89	Aus.K9.90	Aus.K9.92	Aus.K9.93	Aus.K9.94	Aus.K9.97	Aus.K9.99	Aus.K9.100	Aus.K9.101	Aus.K9.104	Aus.K9.105	Aus.K9.106	Aus.K9.107	Aus.K9.109	Aus.K9.110	Aus.K9.113	Aus.K9.114	Aus.K9.115	Aus.K9.116	Aus.K9.117	Aus.K9.118	Aus.K9.119	Aus.K9.120	Aus.K9.121	Aus.K9.122	Aus.K9.123	Aus.K9.124	Aus.K9.125	Aus.K9.126	Aus.K9.128	Aus.K9.129	Aus.K9.131	Aus.K9.132	Aus.K9.133	Aus.K9.134	Aus.K9.135	Aus.K9.138	Aus.K9.139	Aus.K9.140	Aus.K9.141	Aus.K9.143	Aus.K9.145	Aus.K9.147	Aus.K9.148	Aus.K9.149	Aus.K9.150	Aus.K9.151	Aus.K9.152	Aus.K9.153	Aus.K9.154	Aus.K9.155	Aus.K9.157	Aus.K9.158	Aus.K9.159	Aus.K9.160	Aus.K9.161	Aus.K9.163	Aus.K9.165	Aus.K9.166	Aus.K9.167	Aus.K9.169	Aus.K9.170	Aus.K9.171	Aus.K9.172	Aus.K9.173	Aus.K9.174	Aus.K9.176	Aus.K9.177	Aus.K9.178	Aus.K9.179	Aus.K9.180	Aus.K9.181	Aus.K9.183	Aus.K9.184	Aus.K9.186	Aus.K9.187	Aus.K9.188	Aus.K9.190	Aus.K9.191	Aus.K9.193	Aus.K9.194	Aus.K9.195	Aus.K9.196	Aus.K9.197	Aus.K9.198	Aus.K9.199	Aus.K9.200	Aus.K9.201	Aus.K9.202	Aus.K9.203	Aus.K9.204	Aus.K9.205	Aus.K9.206	Aus.K9.207	Aus.K9.208	Aus.K9.209	Aus.K9.210	Aus.K9.211	Aus.K9.215	Aus.K9.216	Aus.K9.217	Aus.K9.218	Aus.K9.222	Aus.K9.223	Aus.K9.224	Aus.K9.225	Aus.K9.226	Aus.K9.228	Aus.K9.230	Aus.K9.231	Aus.K9.233	Aus.K9.235	Aus.K9.236	Aus.K9.237	Aus.K9.239	Aus.K9.240	Aus.K9.241
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016142050040355126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.00024213075060532688	0.0	0.0	8.071025020177563e-05	8.071025020177563e-05	0.00024213075060532688	0.0	0.0003228410008071025	0.00016142050040355126	8.071025020177563e-05	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	8.071025020177563e-05	8.071025020177563e-05	0.0005649717514124294	8.071025020177563e-05	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	8.071025020177563e-05	0.0	8.071025020177563e-05	8.071025020177563e-05	8.071025020177563e-05	8.071025020177563e-05	8.071025020177563e-05	0.0	0.0	0.0	0.00016142050040355126	0.0	0.00040355125100887816	0.0	8.071025020177563e-05	8.071025020177563e-05	8.071025020177563e-05	8.071025020177563e-05	0.0	8.071025020177563e-05	0.0	0.0	0.0	8.071025020177563e-05	0.0009685230024213075	0.0	0.0003228410008071025	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.00024213075060532688	0.0	0.0018563357546408394	8.071025020177563e-05	0.0	0.00024213075060532688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.00024213075060532688	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.00016142050040355126	0.00016142050040355126	0.0	0.0	0.0	0.0008071025020177563	0.0	0.0	0.0	0.0	0.0	0.00024213075060532688	0.0023405972558514926	0.0	0.0	0.0011299435028248588	8.071025020177563e-05	8.071025020177563e-05	0.0018563357546408396	0.0	0.0	0.0	0.0	0.0
k__Bacteria;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__AD3;c__JG37-AG-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0025827280064568197	0.0011299435028248588	0.0012106537530266344	0.0016142050040355127	0.0023405972558514926	0.0034705407586763486	0.0009685230024213076	0.002017756255044391	0.0013720742534301857	0.0012106537530266344	0.0014527845036319614	0.00040355125100887816	0.0020984665052461663	0.11089588377723959	0.000887812752219532	0.0009685230024213076	0.0014527845036319614	0.0005649717514124294	0.0020984665052461663	0.00040355125100887816	0.000887812752219532	0.000887812752219532	0.0012106537530266344	0.0021791767554479417	0.0027441485068603697	0.0019370460048426152	0.13866020984665126	0.19531880548829766	0.012671509281678768	0.003874092009685229	0.00040355125100887816	0.00129136400322841	0.00040355125100887816	0.00040355125100887816	0.0003228410008071025	0.0010492332526230832	0.0007263922518159807	0.0009685230024213076	0.09330104923325248	0.0007263922518159807	0.003389830508474575	0.005165456012913638	0.0010492332526230832	0.0020984665052461663	0.001533494753833737	0.004277643260694104	0.000645682001614205	0.0007263922518159807	0.0013720742534301857	0.0010492332526230832	0.0016949152542372883	0.0018563357546408396	0.023244552058111413	0.0012106537530266344	0.002824858757062145	0.002017756255044391	0.0018563357546408396	0.08192090395480214	0.044632768361581844	0.007021791767554476	0.000887812752219532	0.008313155770782883	0.1573042776432615	0.0016142050040355127	0.00129136400322841	0.0012106537530266344	0.09814366424535902	0.23268765133172006	0.015334947538337354	0.0009685230024213075	0.003066989507667472	0.005407586763518965	0.0010492332526230832	0.0018563357546408396	0.0009685230024213076	0.0011299435028248588	0.0026634382566585943	0.09096045197740102	0.0019370460048426152	0.0016142050040355127	0.00129136400322841	0.0016142050040355127	0.013801452784503628	0.0021791767554479417	0.0029862792574656964	0.0011299435028248588	0.00129136400322841	0.000645682001614205	0.0009685230024213076	0.0013720742534301857	0.0012106537530266344	0.00129136400322841	0.000887812752219532	0.0016142050040355127	0.0012106537530266344	0.0016142050040355127	0.0008071025020177563	0.0009685230024213076	0.0011299435028248588	0.0021791767554479417	0.000887812752219532	0.000645682001614205	0.0010492332526230832	0.04059725585149308	0.1861985472154971	0.0007263922518159807	0.0007263922518159807	0.00048426150121065375	0.00048426150121065375	0.0010492332526230832	0.0007263922518159807	0.002259887005649717	0.00129136400322841	0.014285714285714278	0.0008071025020177563	0.0008071025020177563	0.0037933817594834524	0.0007263922518159807	0.003954802259887005	0.0007263922518159807	0.0013720742534301857	0.0019370460048426152	0.0034705407586763503	0.000887812752219532	0.00129136400322841	0.0023405972558514926	0.0009685230024213076	0.0014527845036319614	0.0011299435028248588	0.002824858757062145	0.000887812752219532	0.0009685230024213076	0.13414043583535182	0.0013720742534301857	0.00016142050040355126	0.0016949152542372883	0.23446327683615942	0.0004842615012106538	0.0019370460048426152	0.0049233252623083115	0.06844229217110565	0.0016142050040355127	0.00129136400322841	0.0007263922518159807	0.0009685230024213076	0.0007263922518159807	0.0005649717514124294	0.0012106537530266344	0.14430992736077555	0.0036319612590799016	0.0005649717514124294	0.1774818401937054	0.000887812752219532	0.0006456820016142049	0.0038740920096852274	0.003712671509281677	0.00129136400322841	0.03930589184826469	0.0034705407586763494	0.0004842615012106538	0.00129136400322841	0.0003228410008071025	0.0011299435028248588	0.0005649717514124294	0.00040355125100887816	0.0013720742534301857	0.09677158999192882	0.00024213075060532688	0.0007263922518159807	0.00024213075060532688	0.0003228410008071025	0.001775625504439064	0.0004842615012106538	0.0005649717514124294	0.00016142050040355126	0.00016142050040355126	0.00048426150121065375
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.012752219531880543	0.0019370460048426152	0.02074253430185636	0.05302663438256651	0.03938660209846645	0.04374495560936234	0.05657788539144465	0.0135593220338983	0.03833736884584336	0.03268765133171912	0.01396287328490718	0.004761904761904761	0.00621468926553672	0.0132364810330912	0.014447134786117834	0.020984665052461698	0.00274414850686037	0.004681194511702984	0.0033898305084745757	0.04463276836158186	0.004358353510895882	0.007021791767554478	0.012429378531073442	0.002421307506053268	0.011299435028248582	0.016061339790153353	0.012267958030669893	0.01646489104116224	0.01614205004035513	0.04608555286521385	0.0024213075060532676	0.008313155770782888	0.005407586763518966	0.0021791767554479417	0.02138821630347058	0.0016949152542372883	0.0029862792574656973	0.01283292978208232	0.01194511702986279	0.019612590799031493	0.01937046004842618	0.020258272800645703	0.006295399515738497	0.0017756255044390637	0.014043583535108956	0.01824051654560131	0.013559322033898301	0.0038740920096852287	0.05108958837772392	0.02267958030669897	0.029943502824858793	0.047376916868442205	0.00863599677158999	0.012510088781275219	0.030185633575464117	0.01711057304277645	0.01267150928167877	0.010008071025020174	0.01396287328490718	0.07691686844229204	0.01598062953995158	0.01485068603712671	0.017271993543180004	0.012994350282485873	0.016464891041162236	0.0031476997578692477	0.012187247780468117	0.012025827280064565	0.012913640032284098	0.003147699757869249	0.04552058111380142	0.05068603712671503	0.016464891041162232	0.017917675544794214	0.006860371267150927	0.00403551251008878	0.020823244552058136	0.015980629539951576	0.014205004035512508	0.02114608555286524	0.017352703793381778	0.015334947538337362	0.031154156577885454	0.042615012106537474	0.013155770782889424	0.015012106537530262	0.007828894269572235	0.002986279257465697	0.0026634382566585947	0.02154963680387413	0.01743341404358356	0.049394673123486624	0.03866020984665045	0.013801452784503626	0.013317191283292975	0.015415657788539141	0.009443099273607746	0.010411622276029051	0.015012106537530262	0.007506053268765132	0.016384180790960465	0.016384180790960462	0.01485068603712671	0.01920903954802262	0.0053268765133171895	0.005165456012913639	0.007748184019370458	0.0062953995157384954	0.010653753026634382	0.01856335754640842	0.010330912025827277	0.004035512510088781	0.008393866020984663	0.021872477804681212	0.018159806295399542	0.016787732041969344	0.042776432606941035	0.0158999192897498	0.031234866828087206	0.0029862792574656964	0.05569007263922513	0.034624697336561705	0.040677966101694864	0.0034705407586763503	0.019128329297820844	0.008151735270379337	0.02090395480225991	0.07481840193704593	0.00790960451977401	0.013720742534301856	0.003874092009685228	0.008071025020177562	0.020742534301856366	0.011783696529459238	0.018079096045197765	0.005084745762711862	0.010250201775625502	0.01743341404358356	0.011622276029055688	0.008878127522195316	0.009927360774818398	0.05246166263115411	0.01702986279257468	0.0199354317998386	0.010976594027441486	0.004842615012106535	0.01670702179176757	0.017029862792574676	0.008555286521388214	0.012832929782082319	0.0169491525423729	0.029782082324455242	0.01904761904761909	0.003470540758676351	0.045278450363196054	0.030266343825665912	0.01856335754640844	0.006456820016142047	0.037126715092816696	0.016303470540758678	0.02752219531880555	0.006618240516545598	0.009604519774011297	0.003228410008071024	0.008313155770782886	0.05496368038740909	0.01138014527845036	0.008878127522195316	0.0102502017756255	0.0019370460048426152	0.003228410008071024	0.03930589184826467	0.005569007263922517	0.00129136400322841	0.0024213075060532676	0.007909604519774007	0.013882163034705403
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.00024213075060532688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016142050040355126	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Rubrobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016142050040355126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	8.071025020177563e-05	0.00024213075060532688	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.00024213075060532688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016142050040355126	0.0	0.00016142050040355126	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0004842615012106538	0.0	0.0	0.0	0.00016142050040355126	0.0	0.0	0.0	8.071025020177563e-05	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.00016142050040355126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	8.071025020177563e-05	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.00016142050040355126	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016142050040355126	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024213075060532688	0.0	0.0	8.071025020177563e-05	8.071025020177563e-05	0.0	8.071025020177563e-05	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
